Read_ID	Hap1_Count	Hap2_Count	Other_Count
SRR17981950.9685742	0	4	1
SRR17981950.9685756	0	5	0
SRR17981950.10347137	24	5	3
SRR17981950.10517007	27	1	3
SRR17981950.10265031	0	9	0
SRR17981950.9542217	0	7	0
SRR17981950.7896040	4	42	2
SRR17981950.7896041	2	20	0
SRR17981950.10350564	9	0	1
SRR17981950.9564101	9	0	1
SRR17981950.8325801	1	7	0
SRR17981950.7993587	1	43	1
SRR17981950.7993595	1	44	1
SRR17981950.7993597	4	41	0
SRR17981950.7993584	5	30	2
SRR17981950.7993586	2	34	3
SRR17981950.7993590	1	37	4
SRR17981950.7993589	2	40	2
SRR17981950.7993593	5	34	1
SRR17981950.7993594	3	31	3
SRR17981950.7993588	0	34	2
SRR17981950.7993585	1	40	3
SRR17981950.7993591	2	39	1
SRR17981950.7993592	4	31	6
SRR17981950.7993596	1	39	2
SRR17981950.8216419	5	0	0
SRR17981950.8075650	1	31	2
SRR17981950.9987375	4	23	4
SRR17981950.9987376	1	3	0
SRR17981950.8678117	0	43	1
SRR17981950.8678119	1	42	0
SRR17981950.8678123	3	37	1
SRR17981950.8678125	1	39	1
SRR17981950.8678122	2	39	1
SRR17981950.8678124	0	42	0
SRR17981950.8678120	2	36	5
SRR17981950.8678121	2	39	2
SRR17981950.8678118	0	40	1
SRR17981950.8678116	0	27	0
SRR17981950.7993598	3	28	3
SRR17981950.9178065	33	0	1
SRR17981950.8678126	3	26	2
SRR17981950.7896039	1	12	1
SRR17981950.7871959	18	3	3
SRR17981950.7871961	22	0	1
SRR17981950.7871971	20	1	1
SRR17981950.7871956	14	1	1
SRR17981950.7871958	15	4	0
SRR17981950.7871962	22	2	0
SRR17981950.7871970	18	2	2
SRR17981950.7871957	20	2	1
SRR17981950.7871964	20	1	1
SRR17981950.7871966	20	2	0
SRR17981950.7871963	18	0	2
SRR17981950.7871967	23	0	1
SRR17981950.7871960	19	4	0
SRR17981950.7871968	20	2	1
SRR17981950.9903659	2	24	0
SRR17981950.9903661	2	23	1
SRR17981950.9903662	1	23	1
SRR17981950.7871965	21	1	0
SRR17981950.7871969	16	3	3
SRR17981950.9903660	0	27	0
SRR17981950.7993583	0	10	0
SRR17981950.8075649	0	3	1
SRR17981950.9342772	0	10	1
SRR17981950.10186416	18	5	0
SRR17981950.10186414	9	1	0
SRR17981950.10186417	13	2	0
SRR17981950.9342773	0	5	0
SRR17981950.7871972	2	0	0
SRR17981950.9903658	0	5	0
SRR17981950.7899832	0	4	0
SRR17981950.7899831	0	5	0
SRR17981950.10186415	9	2	0
SRR17981950.8509427	1	7	0
SRR17981950.8509425	0	7	0
SRR17981950.8509426	0	7	1
SRR17981950.8509424	0	5	0
SRR17981950.9729412	0	1	0
SRR17981950.9729411	0	7	0
SRR17981950.9729409	1	8	0
SRR17981950.9729410	0	7	0
SRR17981950.8082857	7	0	0
SRR17981950.8082859	7	0	1
SRR17981950.8082861	7	0	1
SRR17981950.8082863	6	0	2
SRR17981950.8082865	8	1	0
SRR17981950.8082867	8	1	0
SRR17981950.8082869	9	0	0
SRR17981950.8082871	9	0	0
SRR17981950.8082873	7	2	0
SRR17981950.8082856	7	2	0
SRR17981950.8082860	8	1	0
SRR17981950.8082862	8	0	0
SRR17981950.8082866	7	0	1
SRR17981950.8082870	8	0	0
SRR17981950.8082864	8	0	0
SRR17981950.8082858	6	0	1
SRR17981950.8082872	8	1	0
SRR17981950.8082868	8	0	1
SRR17981950.8509428	0	2	0
SRR17981950.8952760	8	1	0
SRR17981950.8952759	8	0	1
SRR17981950.8952761	9	0	0
SRR17981950.8082874	6	0	0
SRR17981950.9466043	6	0	0
SRR17981950.9466045	7	0	0
SRR17981950.9466042	6	0	0
SRR17981950.9466044	5	1	0
SRR17981950.8952762	5	2	0
SRR17981950.10577955	4	0	0
SRR17981950.10577957	5	0	0
SRR17981950.10577963	3	1	0
SRR17981950.10577967	5	0	0
SRR17981950.10577956	5	0	0
SRR17981950.10577958	4	1	0
SRR17981950.10577962	5	0	0
SRR17981950.10577964	5	0	0
SRR17981950.10577966	4	0	0
SRR17981950.10577959	5	0	0
SRR17981950.10577961	5	0	0
SRR17981950.10577965	5	0	0
SRR17981950.10577960	5	0	0
SRR17981950.10980553	44	1	0
SRR17981950.10980552	42	4	2
SRR17981950.10980554	41	2	2
SRR17981950.10980551	33	0	1
SRR17981950.10980557	43	3	1
SRR17981950.10980558	16	2	0
SRR17981950.10980555	42	3	1
SRR17981950.10980556	46	1	1
SRR17981950.12760360	0	54	1
SRR17981950.12760362	1	54	0
SRR17981950.12760364	0	54	0
SRR17981950.12760366	1	52	2
SRR17981950.12760368	1	51	1
SRR17981950.12760372	1	50	3
SRR17981950.12760374	0	35	3
SRR17981950.12760359	1	30	0
SRR17981950.12760363	2	49	1
SRR17981950.12760365	1	50	2
SRR17981950.12760367	1	50	1
SRR17981950.12760369	2	49	1
SRR17981950.12760371	1	52	1
SRR17981950.12760373	3	48	1
SRR17981950.12760361	0	51	2
SRR17981950.12760370	3	50	2
SRR17981950.10571414	3	47	0
SRR17981950.10571415	1	8	0
SRR17981950.10571413	0	41	0
SRR17981950.12720678	2	38	4
SRR17981950.12720682	0	46	0
SRR17981950.12720688	1	42	1
SRR17981950.12720677	0	44	1
SRR17981950.12720679	3	39	1
SRR17981950.12720681	0	44	0
SRR17981950.12720683	3	43	0
SRR17981950.12720685	0	41	2
SRR17981950.12720687	2	34	1
SRR17981950.12720689	1	44	1
SRR17981950.12720684	2	41	0
SRR17981950.12720690	2	40	1
SRR17981950.12720686	1	41	2
SRR17981950.12720680	1	44	0
SRR17981950.12720691	1	38	1
SRR17981950.13319121	2	39	2
SRR17981950.13319123	4	36	1
SRR17981950.13319128	2	37	1
SRR17981950.13319122	3	36	3
SRR17981950.13319124	1	38	0
SRR17981950.13319129	2	38	0
SRR17981950.13319130	0	40	3
SRR17981950.13319132	1	39	2
SRR17981950.13319125	0	41	0
SRR17981950.13319120	3	36	3
SRR17981950.13319127	4	33	3
SRR17981950.13319131	3	35	2
SRR17981950.10920567	41	0	2
SRR17981950.10920569	40	1	0
SRR17981950.10920571	38	2	1
SRR17981950.10920575	36	2	3
SRR17981950.10920568	36	4	3
SRR17981950.10920572	40	2	1
SRR17981950.10920577	42	1	0
SRR17981950.10920570	40	2	1
SRR17981950.10920576	39	2	2
SRR17981950.10812050	35	0	4
SRR17981950.10920573	38	2	1
SRR17981950.10920566	28	0	0
SRR17981950.10920574	34	3	4
SRR17981950.13319126	0	44	3
SRR17981950.13319133	1	22	2
SRR17981950.12591845	22	2	0
SRR17981950.12591847	21	2	1
SRR17981950.12591849	23	1	0
SRR17981950.12591851	19	3	2
SRR17981950.12591853	23	0	2
SRR17981950.12591855	21	2	1
SRR17981950.12591844	19	1	0
SRR17981950.12591846	20	1	1
SRR17981950.12591852	21	1	2
SRR17981950.12591854	23	2	0
SRR17981950.12591857	16	2	0
SRR17981950.12591856	23	1	1
SRR17981950.12591850	22	1	1
SRR17981950.12591848	24	1	0
SRR17981950.11579144	1	18	1
SRR17981950.11121417	23	1	1
SRR17981950.11121414	21	2	0
SRR17981950.11121418	17	0	1
SRR17981950.11121413	13	4	2
SRR17981950.11121415	21	3	1
SRR17981950.11121416	18	4	1
SRR17981950.11939112	1	0	0
SRR17981950.12649943	9	1	1
SRR17981950.12307328	14	0	0
SRR17981950.12307332	12	3	1
SRR17981950.12307334	13	2	0
SRR17981950.12307336	15	0	1
SRR17981950.12307340	15	1	0
SRR17981950.12307342	14	1	0
SRR17981950.12307327	9	1	0
SRR17981950.12307329	12	2	0
SRR17981950.12307333	13	2	1
SRR17981950.12307335	15	0	0
SRR17981950.12307337	15	0	1
SRR17981950.12307339	12	3	0
SRR17981950.12307341	14	2	0
SRR17981950.12307330	15	1	0
SRR17981950.12307338	12	1	2
SRR17981950.12307331	14	0	2
SRR17981950.12101727	0	15	0
SRR17981950.12101740	0	16	0
SRR17981950.12101739	0	16	0
SRR17981950.12101730	0	14	1
SRR17981950.12101731	0	15	0
SRR17981950.12101733	0	14	1
SRR17981950.12101735	0	14	0
SRR17981950.12101726	1	13	2
SRR17981950.12101728	0	15	0
SRR17981950.12101732	0	14	1
SRR17981950.12101734	0	16	0
SRR17981950.12101738	0	16	0
SRR17981950.12101729	0	15	0
SRR17981950.12101741	0	4	1
SRR17981950.12101736	0	16	0
SRR17981950.12101737	0	15	0
SRR17981950.10920578	6	0	0
SRR17981950.12720676	0	2	0
SRR17981950.10604534	1	8	1
SRR17981950.10604536	0	11	0
SRR17981950.10604542	0	12	0
SRR17981950.10604544	0	11	1
SRR17981950.10604539	1	11	0
SRR17981950.10604540	0	12	0
SRR17981950.10604533	0	1	1
SRR17981950.10604543	1	10	0
SRR17981950.10604535	1	11	0
SRR17981950.10604537	1	11	0
SRR17981950.10604547	0	11	0
SRR17981950.10604538	0	9	2
SRR17981950.10604546	0	11	1
SRR17981950.10604541	0	11	0
SRR17981950.10604545	0	11	1
SRR17981950.10604548	1	10	0
SRR17981950.13167376	1	10	0
SRR17981950.13167384	0	11	0
SRR17981950.13167375	0	3	1
SRR17981950.13167377	0	11	0
SRR17981950.13167379	0	10	1
SRR17981950.13167381	1	9	0
SRR17981950.13167383	1	10	0
SRR17981950.13167378	0	9	0
SRR17981950.13167382	0	10	1
SRR17981950.13167380	0	11	0
SRR17981950.10812051	2	1	0
SRR17981950.12307343	5	0	0
SRR17981950.12753525	0	9	0
SRR17981950.12753518	2	6	0
SRR17981950.12753522	0	9	0
SRR17981950.12753524	0	8	0
SRR17981950.12753526	1	8	0
SRR17981950.12753520	0	9	0
SRR17981950.12753519	0	8	0
SRR17981950.12753529	0	8	0
SRR17981950.12753521	0	9	0
SRR17981950.12753523	0	9	0
SRR17981950.12753527	0	8	0
SRR17981950.12753528	1	6	2
SRR17981950.11623784	1	8	0
SRR17981950.11623782	0	1	0
SRR17981950.11623783	0	9	0
SRR17981950.11623785	0	4	0
SRR17981950.13349429	1	0	0
SRR17981950.10746142	6	2	0
SRR17981950.10746144	6	1	0
SRR17981950.10746146	7	0	0
SRR17981950.10746150	8	0	0
SRR17981950.10746152	7	1	0
SRR17981950.10746154	6	1	0
SRR17981950.10746139	4	0	0
SRR17981950.10746141	7	1	0
SRR17981950.10746143	8	0	0
SRR17981950.10746145	8	0	0
SRR17981950.10746147	7	1	0
SRR17981950.10746149	8	0	0
SRR17981950.10746153	8	0	0
SRR17981950.10746155	6	2	0
SRR17981950.10746140	7	0	0
SRR17981950.10746151	7	1	0
SRR17981950.10746148	7	1	0
SRR17981950.10746156	8	0	0
SRR17981950.12101725	0	3	0
SRR17981950.10831694	3	4	0
SRR17981950.10831696	0	7	0
SRR17981950.10831698	0	7	0
SRR17981950.10831700	0	8	0
SRR17981950.10831704	1	5	1
SRR17981950.10831708	0	8	0
SRR17981950.10831710	2	6	0
SRR17981950.10831693	1	7	0
SRR17981950.10831695	0	8	0
SRR17981950.10831701	0	8	0
SRR17981950.10831703	0	7	1
SRR17981950.10831705	3	5	0
SRR17981950.10831707	0	7	1
SRR17981950.10831709	2	6	0
SRR17981950.10831697	0	8	0
SRR17981950.10831702	0	8	0
SRR17981950.10831706	0	7	1
SRR17981950.10831699	1	6	0
SRR17981950.10711536	1	0	0
SRR17981950.11940211	2	0	0
SRR17981950.12850527	0	2	0
SRR17981950.12850528	0	8	0
SRR17981950.10831711	0	2	0
SRR17981950.10807771	7	0	0
SRR17981950.10807773	2	1	1
SRR17981950.10807770	6	1	0
SRR17981950.10807772	5	0	1
SRR17981950.12850529	0	6	1
SRR17981950.11294964	6	0	0
SRR17981950.11294968	7	0	0
SRR17981950.11294972	4	2	0
SRR17981950.11294984	7	0	0
SRR17981950.11294963	5	0	1
SRR17981950.11294965	6	1	0
SRR17981950.11294967	6	1	0
SRR17981950.11294969	6	1	0
SRR17981950.11294971	5	1	1
SRR17981950.11294973	5	2	0
SRR17981950.11294977	2	2	1
SRR17981950.11294979	3	2	0
SRR17981950.11294983	3	3	0
SRR17981950.11294976	5	0	1
SRR17981950.11294981	3	1	1
SRR17981950.11294980	3	1	1
SRR17981950.11294966	7	0	0
SRR17981950.11294978	5	0	2
SRR17981950.11294982	5	1	1
SRR17981950.11294974	3	1	0
SRR17981950.11294975	3	2	0
SRR17981950.11294970	5	0	1
SRR17981950.12426584	1	4	0
SRR17981950.13076629	0	5	0
SRR17981950.13076631	0	5	0
SRR17981950.13076633	0	5	0
SRR17981950.13076628	0	5	0
SRR17981950.13076630	0	5	0
SRR17981950.13076632	0	5	0
SRR17981950.12285344	3	0	1
SRR17981950.13076634	0	3	1
SRR17981950.12152939	0	4	0
SRR17981950.12152938	1	3	0
SRR17981950.11861077	1	0	0
SRR17981950.11861076	1	0	0
SRR17981950.15053288	4	0	0
SRR17981950.15053290	5	0	0
SRR17981950.15053292	5	0	0
SRR17981950.15053296	4	0	0
SRR17981950.15053298	5	0	0
SRR17981950.15053304	5	0	0
SRR17981950.15053306	5	0	0
SRR17981950.15053295	5	0	0
SRR17981950.15053297	4	0	0
SRR17981950.15053294	5	0	0
SRR17981950.15053300	5	0	0
SRR17981950.15053291	3	1	0
SRR17981950.15053289	5	0	0
SRR17981950.15053293	5	0	0
SRR17981950.15053299	4	0	1
SRR17981950.15053303	5	0	0
SRR17981950.15053305	3	0	0
SRR17981950.15053302	3	1	1
SRR17981950.15053301	4	0	0
SRR17981950.15515000	25	1	0
SRR17981950.15515001	26	1	1
SRR17981950.15515002	22	1	4
SRR17981950.13930151	31	2	0
SRR17981950.13930152	32	2	1
SRR17981950.13930154	32	1	0
SRR17981950.13930156	30	2	2
SRR17981950.13930149	26	0	0
SRR17981950.13930155	32	1	2
SRR17981950.13930153	33	1	0
SRR17981950.13930150	32	2	1
SRR17981950.13930157	29	2	3
SRR17981950.13963315	15	0	3
SRR17981950.15515003	20	2	3
SRR17981950.15760631	13	3	2
SRR17981950.15053307	3	1	0
SRR17981950.14336085	2	46	2
SRR17981950.14580463	0	16	0
SRR17981950.14808480	0	37	0
SRR17981950.14808482	1	35	1
SRR17981950.14808484	0	35	1
SRR17981950.14944004	2	39	0
SRR17981950.14944006	0	39	1
SRR17981950.14944010	3	35	3
SRR17981950.14944014	2	37	2
SRR17981950.14944016	0	6	0
SRR17981950.15650017	0	23	1
SRR17981950.14336086	2	45	1
SRR17981950.14808481	2	35	1
SRR17981950.14808483	0	35	3
SRR17981950.14944003	2	37	2
SRR17981950.14944005	1	38	1
SRR17981950.14944007	1	36	4
SRR17981950.14944013	2	37	1
SRR17981950.14944015	0	39	1
SRR17981950.14336084	0	37	0
SRR17981950.14580464	0	18	0
SRR17981950.14944009	0	28	0
SRR17981950.14336087	1	47	1
SRR17981950.14808485	2	34	0
SRR17981950.15650018	0	21	1
SRR17981950.13479987	6	1	2
SRR17981950.15115785	1	43	0
SRR17981950.15115786	0	15	0
SRR17981950.13479988	4	0	1
SRR17981950.15590503	6	0	1
SRR17981950.15590504	31	6	6
SRR17981950.14944012	0	11	0
SRR17981950.14336088	1	19	0
SRR17981950.15271565	1	38	1
SRR17981950.15271567	0	38	1
SRR17981950.15271569	3	37	1
SRR17981950.15271571	1	38	1
SRR17981950.15271573	0	41	1
SRR17981950.15271575	5	34	2
SRR17981950.15271577	1	39	1
SRR17981950.15271579	1	38	1
SRR17981950.15271562	2	34	4
SRR17981950.15271566	1	36	1
SRR17981950.15271568	1	35	3
SRR17981950.15271570	2	37	3
SRR17981950.15271572	0	38	1
SRR17981950.15271574	2	33	2
SRR17981950.15271576	1	39	0
SRR17981950.15271563	4	32	2
SRR17981950.15271560	0	35	2
SRR17981950.15271564	3	35	0
SRR17981950.15271561	0	38	1
SRR17981950.15271578	0	39	0
SRR17981950.14944002	1	5	0
SRR17981950.14944011	0	3	1
SRR17981950.15590505	29	3	5
SRR17981950.13455847	29	5	3
SRR17981950.13455851	41	0	1
SRR17981950.13455853	34	4	0
SRR17981950.13455840	38	4	1
SRR17981950.13455844	37	4	3
SRR17981950.13455846	37	2	1
SRR17981950.13455850	38	4	0
SRR17981950.13455852	36	3	1
SRR17981950.13455854	34	1	2
SRR17981950.13455856	33	2	3
SRR17981950.13455858	30	3	7
SRR17981950.13455841	29	4	2
SRR17981950.13455857	35	1	2
SRR17981950.13455843	38	1	1
SRR17981950.13455859	15	2	1
SRR17981950.13455849	36	3	3
SRR17981950.13455855	32	6	1
SRR17981950.13455848	33	3	4
SRR17981950.13455845	34	3	1
SRR17981950.13455842	36	2	3
SRR17981950.15348288	1	45	0
SRR17981950.15348290	2	41	2
SRR17981950.15348292	1	43	0
SRR17981950.15348287	1	42	0
SRR17981950.15348289	0	45	2
SRR17981950.15348291	2	42	2
SRR17981950.14151393	3	0	0
SRR17981950.14151390	11	1	0
SRR17981950.15631479	39	1	1
SRR17981950.15631483	41	0	2
SRR17981950.15631485	38	3	1
SRR17981950.15631487	37	1	1
SRR17981950.15631489	41	0	0
SRR17981950.15631491	40	3	0
SRR17981950.15631493	39	1	1
SRR17981950.15631495	39	1	2
SRR17981950.15631480	40	1	0
SRR17981950.15631486	42	0	1
SRR17981950.15631488	39	1	0
SRR17981950.15631492	41	1	0
SRR17981950.15631494	38	2	2
SRR17981950.15631482	40	2	0
SRR17981950.15631484	34	2	2
SRR17981950.15631490	37	2	0
SRR17981950.15631478	30	2	3
SRR17981950.15631481	37	1	4
SRR17981950.15115784	0	30	1
SRR17981950.15348293	1	40	0
SRR17981950.15271580	2	28	1
SRR17981950.13491578	39	0	0
SRR17981950.13491580	37	0	1
SRR17981950.13491577	36	0	3
SRR17981950.13491579	34	1	4
SRR17981950.13491581	29	2	1
SRR17981950.13455839	14	1	0
SRR17981950.13882246	1	20	1
SRR17981950.13882250	0	23	0
SRR17981950.13882252	0	21	2
SRR17981950.13882247	3	20	0
SRR17981950.13882249	1	21	2
SRR17981950.13882248	0	23	0
SRR17981950.13882251	1	22	0
SRR17981950.13429159	15	1	0
SRR17981950.13429160	17	0	0
SRR17981950.13429161	12	1	1
SRR17981950.13882253	0	14	0
SRR17981950.15220498	12	1	0
SRR17981950.15220499	9	2	1
SRR17981950.15220500	12	0	0
SRR17981950.15220497	8	0	0
SRR17981950.14556583	0	5	0
SRR17981950.14556571	0	10	2
SRR17981950.14556575	0	12	0
SRR17981950.14556577	0	12	0
SRR17981950.14556579	0	12	1
SRR17981950.14556574	0	11	1
SRR17981950.14556578	0	12	1
SRR17981950.14556580	1	11	0
SRR17981950.14556582	0	12	1
SRR17981950.14556573	0	12	0
SRR17981950.14556581	1	11	1
SRR17981950.14556576	0	13	0
SRR17981950.14556570	0	11	1
SRR17981950.14556572	0	11	1
SRR17981950.15631496	4	0	0
SRR17981950.13491576	3	0	0
SRR17981950.15348286	0	1	0
SRR17981950.15583548	0	4	0
SRR17981950.14521976	1	6	0
SRR17981950.14521978	0	5	1
SRR17981950.14521977	0	7	0
SRR17981950.14521975	2	5	0
SRR17981950.13501246	0	5	0
SRR17981950.13501249	0	7	0
SRR17981950.13501244	0	6	1
SRR17981950.13501250	0	6	0
SRR17981950.13501233	1	6	0
SRR17981950.13501237	1	5	1
SRR17981950.13501245	1	5	0
SRR17981950.13501242	1	6	0
SRR17981950.13501238	2	3	2
SRR17981950.13501251	2	3	1
SRR17981950.13501234	2	3	0
SRR17981950.13501240	0	7	0
SRR17981950.13501248	0	5	1
SRR17981950.13501241	0	7	0
SRR17981950.13501236	1	6	0
SRR17981950.13501235	0	6	0
SRR17981950.13501239	1	5	0
SRR17981950.13501252	2	2	0
SRR17981950.13501247	0	7	0
SRR17981950.13501243	0	7	0
SRR17981950.15962859	2	2	1
SRR17981950.15962863	0	4	1
SRR17981950.15962865	1	4	0
SRR17981950.15962854	1	2	0
SRR17981950.15962858	0	4	1
SRR17981950.15962862	1	4	0
SRR17981950.15962866	0	5	0
SRR17981950.15962868	1	3	1
SRR17981950.15962870	0	5	0
SRR17981950.15962872	1	3	1
SRR17981950.15962856	0	4	0
SRR17981950.15962860	2	1	1
SRR17981950.15962861	0	4	1
SRR17981950.15962857	0	5	0
SRR17981950.15962873	0	5	0
SRR17981950.15962855	0	4	0
SRR17981950.15962871	0	4	0
SRR17981950.15962867	2	3	0
SRR17981950.15962869	1	3	1
SRR17981950.15962864	0	4	0
SRR17981950.14719742	6	0	1
SRR17981950.14719743	7	0	0
SRR17981950.15357228	0	8	1
SRR17981950.15357232	0	9	0
SRR17981950.15357234	0	6	1
SRR17981950.15357227	2	7	0
SRR17981950.15357229	1	8	0
SRR17981950.15357231	1	5	1
SRR17981950.15357235	0	9	0
SRR17981950.15357230	0	8	1
SRR17981950.15357236	0	1	1
SRR17981950.15357233	0	9	0
SRR17981950.14734280	6	2	0
SRR17981950.14734281	8	0	0
SRR17981950.14734285	8	0	1
SRR17981950.14734291	8	0	1
SRR17981950.14734293	8	0	0
SRR17981950.14734282	8	0	1
SRR17981950.14734284	8	0	1
SRR17981950.14734286	9	0	0
SRR17981950.14734290	9	0	0
SRR17981950.14734292	7	0	1
SRR17981950.14734288	9	0	0
SRR17981950.14734283	8	0	0
SRR17981950.14734289	7	0	1
SRR17981950.14734287	8	0	0
SRR17981950.14521974	0	4	0
SRR17981950.15357226	0	9	0
SRR17981950.15962874	0	1	0
SRR17981950.15647303	1	1	0
SRR17981950.13556452	7	0	0
SRR17981950.13556456	7	0	0
SRR17981950.13556451	1	0	0
SRR17981950.13556455	8	0	0
SRR17981950.13556459	7	0	0
SRR17981950.13556463	6	1	0
SRR17981950.13556454	8	1	0
SRR17981950.13556458	9	0	0
SRR17981950.13556460	4	1	0
SRR17981950.13556462	7	1	0
SRR17981950.13556453	6	1	0
SRR17981950.13556457	7	1	0
SRR17981950.13556461	8	0	0
SRR17981950.13556464	8	0	0
SRR17981950.13556465	8	1	0
SRR17981950.14521979	0	4	0
SRR17981950.15111325	0	9	0
SRR17981950.15111329	0	7	0
SRR17981950.15111331	1	5	1
SRR17981950.15111333	0	8	0
SRR17981950.15111337	0	5	0
SRR17981950.15111324	0	2	0
SRR17981950.15111328	0	7	2
SRR17981950.15111330	0	7	2
SRR17981950.15111338	2	7	0
SRR17981950.15111332	0	7	0
SRR17981950.15111327	1	6	2
SRR17981950.15111339	3	6	0
SRR17981950.15111340	1	8	0
SRR17981950.15111335	0	7	1
SRR17981950.15111326	0	9	0
SRR17981950.15111336	1	6	1
SRR17981950.15111334	1	7	0
SRR17981950.14719741	2	1	0
SRR17981950.14719744	3	0	0
SRR17981950.14158963	6	0	1
SRR17981950.14158960	7	0	0
SRR17981950.14158962	6	0	0
SRR17981950.14158961	7	0	0
SRR17981950.14158959	4	2	0
SRR17981950.15501813	7	0	0
SRR17981950.15501815	7	0	0
SRR17981950.15501817	6	1	0
SRR17981950.15501821	5	1	1
SRR17981950.15501812	3	1	1
SRR17981950.15501814	7	0	0
SRR17981950.15501816	6	0	0
SRR17981950.15501820	7	0	0
SRR17981950.15501819	7	0	0
SRR17981950.15501818	7	0	0
SRR17981950.15501810	7	0	0
SRR17981950.15501811	6	0	1
SRR17981950.14036991	6	0	0
SRR17981950.14036990	5	0	1
SRR17981950.14036992	4	1	1
SRR17981950.15008571	0	7	0
SRR17981950.15008572	1	6	0
SRR17981950.15008574	1	6	0
SRR17981950.15008582	0	7	0
SRR17981950.15008586	0	7	0
SRR17981950.15008573	1	5	1
SRR17981950.15008575	0	7	0
SRR17981950.15008577	0	7	0
SRR17981950.15008579	0	7	0
SRR17981950.15008581	0	7	0
SRR17981950.15008583	0	7	0
SRR17981950.15008570	0	7	0
SRR17981950.15008578	0	7	0
SRR17981950.15008569	0	6	0
SRR17981950.15008580	1	6	0
SRR17981950.15008584	0	7	0
SRR17981950.15008585	0	7	0
SRR17981950.15008576	0	7	0
SRR17981950.14107791	0	6	0
SRR17981950.14107792	2	4	0
SRR17981950.14107794	1	4	1
SRR17981950.14107796	0	6	0
SRR17981950.14107798	0	6	0
SRR17981950.14107800	1	4	0
SRR17981950.14107789	0	6	0
SRR17981950.14107793	0	6	0
SRR17981950.14107797	1	5	0
SRR17981950.14107799	0	6	0
SRR17981950.14107790	0	5	1
SRR17981950.14107795	0	6	0
SRR17981950.14349381	6	0	0
SRR17981950.14734294	5	0	0
SRR17981950.15486928	4	0	0
SRR17981950.15486932	4	0	0
SRR17981950.15486925	4	0	0
SRR17981950.15486927	2	0	0
SRR17981950.15486931	4	0	0
SRR17981950.15486930	4	0	0
SRR17981950.15486929	4	0	0
SRR17981950.15486926	3	0	0
SRR17981950.15501809	3	0	0
SRR17981950.16572635	5	0	1
SRR17981950.16572634	6	0	0
SRR17981950.16502123	1	4	0
SRR17981950.16502122	0	4	1
SRR17981950.16502128	0	6	0
SRR17981950.16502130	0	6	0
SRR17981950.16502121	0	4	0
SRR17981950.16502125	0	6	0
SRR17981950.16502127	0	4	0
SRR17981950.16502129	1	5	0
SRR17981950.16502126	0	5	0
SRR17981950.16502120	0	4	0
SRR17981950.16502124	0	6	0
SRR17981950.16502133	0	6	0
SRR17981950.16502131	0	6	0
SRR17981950.16502132	1	5	0
SRR17981950.18009855	47	9	3
SRR17981950.18009857	48	8	2
SRR17981950.18009859	46	10	2
SRR17981950.18009850	54	2	2
SRR17981950.18009852	38	12	6
SRR17981950.18009854	47	9	4
SRR17981950.18009849	46	6	4
SRR17981950.18009853	43	7	5
SRR17981950.18009851	32	6	4
SRR17981950.18009858	44	7	5
SRR17981950.18009856	47	8	5
SRR17981950.18009848	27	8	2
SRR17981950.17392011	2	20	0
SRR17981950.17094871	5	37	4
SRR17981950.16464772	55	2	2
SRR17981950.16464766	56	2	1
SRR17981950.16464770	53	2	5
SRR17981950.16464774	53	2	3
SRR17981950.16464776	57	2	1
SRR17981950.16464778	58	1	0
SRR17981950.16464780	58	1	1
SRR17981950.16464767	57	2	2
SRR17981950.16464771	55	4	2
SRR17981950.16464773	55	3	2
SRR17981950.16464775	52	3	4
SRR17981950.16464777	53	5	2
SRR17981950.16464779	55	2	3
SRR17981950.16464768	50	6	3
SRR17981950.16464769	49	4	4
SRR17981950.18273863	2	25	4
SRR17981950.16247231	1	9	0
SRR17981950.18047690	3	38	2
SRR17981950.18047687	0	6	1
SRR17981950.18047691	1	43	0
SRR17981950.18047693	3	30	4
SRR17981950.18047695	0	40	3
SRR17981950.18047689	1	34	4
SRR17981950.18047692	2	36	3
SRR17981950.18047696	9	39	4
SRR17981950.18047688	2	39	3
SRR17981950.18047694	1	37	1
SRR17981950.18009860	20	2	3
SRR17981950.18451346	0	6	0
SRR17981950.16464781	30	2	2
SRR17981950.18253514	2	42	0
SRR17981950.18253516	0	42	2
SRR17981950.18253518	3	38	2
SRR17981950.18253520	3	41	1
SRR17981950.18253522	1	41	3
SRR17981950.18253524	0	43	1
SRR17981950.18253526	0	40	2
SRR17981950.18253530	0	40	1
SRR17981950.18253532	1	41	1
SRR17981950.18253517	1	42	2
SRR17981950.18253521	1	38	1
SRR17981950.18253523	1	40	1
SRR17981950.18253527	1	40	2
SRR17981950.18253529	1	39	2
SRR17981950.18253531	2	39	1
SRR17981950.18253528	0	45	0
SRR17981950.18253515	0	43	0
SRR17981950.18253519	1	41	0
SRR17981950.18253525	4	37	2
SRR17981950.18253513	0	3	0
SRR17981950.18375622	1	29	2
SRR17981950.18375608	2	32	0
SRR17981950.18375610	1	32	1
SRR17981950.18375612	1	32	1
SRR17981950.18375616	1	31	0
SRR17981950.18375618	1	32	1
SRR17981950.18375609	2	31	2
SRR17981950.18375611	0	30	1
SRR17981950.18375621	1	33	1
SRR17981950.18375620	0	34	0
SRR17981950.18375607	2	19	0
SRR17981950.18375613	1	31	2
SRR17981950.18375614	0	33	1
SRR17981950.18375617	1	31	1
SRR17981950.18375615	0	30	4
